datetime;(('bus_gen', 'storage'), 'flow');(('storage', '0'), 'delta');(('storage', '0'), 'delta_out');(('storage', '1'), 'delta');(('storage', '1'), 'delta_out');(('storage', '2'), 'delta');(('storage', '2'), 'delta_out');P_in;P_in_stor;P_out;P_out_stor;(('storage', 'None'), 'Y_p_in');(('storage', 'None'), 'Y_p_out');soc;(('storage', 'bus_dem'), 'flow');eta_in;eta_out
2021-12-10 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.51249568711208;0.0;;
2021-12-10 06:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.51249568711208;0.0;;
2021-12-10 07:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;93.43599999999999;105.25200000000001;0.0;1.0;0.26049568711206916;93.43599999999998;;0.8877361000266026
2021-12-10 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26049568711206916;0.0;;
2021-12-10 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26049568711206916;0.0;;
2021-12-10 10:00:00;33.13963424999997;0.0;1.0;1.0;0.0;0.0;0.0;33.13963424999997;25.55513392209855;0.0;0.0;1.0;0.0;25.815629609210617;0.0;0.7711350623037903;
2021-12-10 11:00:00;81.671429875;0.0;1.0;1.0;0.0;0.0;0.0;81.671429875;67.01419833518814;0.0;0.0;1.0;0.0;92.82982794439876;0.0;0.8205341627758312;
2021-12-10 12:00:00;99.25773499999991;0.0;1.0;1.0;0.0;0.0;0.0;99.25773499999991;82.03758140964487;0.0;0.0;1.0;0.0;174.86740935404362;0.0;0.8265107138465828;
2021-12-10 13:00:00;105.90990000000001;0.0;1.0;0.0;0.0;1.0;0.0;105.90990000000001;87.72030000002144;0.0;0.0;1.0;0.0;262.58770935406505;0.0;0.8282540159137288;
2021-12-10 14:00:00;105.90990000000001;0.0;1.0;0.0;0.0;1.0;0.0;105.90990000000001;87.72030000002144;0.0;0.0;1.0;0.0;350.3080093540865;0.0;0.8282540159137288;
2021-12-10 15:00:00;100.61046574999995;0.0;1.0;1.0;0.0;0.0;0.0;100.61046574999995;83.19317333810277;0.0;0.0;1.0;0.0;433.5011826921893;0.0;0.8268838904376388;
2021-12-10 16:00:00;60.91679925;0.0;1.0;1.0;0.0;0.0;0.0;60.91679925;49.28422241176471;0.0;0.0;1.0;0.0;482.78540510395396;0.0;0.8090415619097833;
2021-12-10 17:00:00;16.91346237499999;0.0;1.0;1.0;0.0;0.0;0.0;16.91346237499999;11.693666480392151;0.0;0.0;1.0;0.0;494.4790715843461;0.0;0.6913821795398151;
2021-12-10 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;494.4790715843461;0.0;;
2021-12-10 19:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;494.4790715843461;0.0;;
2021-12-10 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;494.4790715843461;0.0;;
2021-12-10 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;39.20000000000001;0.0;1.0;455.2790715843461;28.0;;0.7142857142857141
2021-12-10 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;455.2790715843461;0.0;;
2021-12-10 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;455.2790715843461;0.0;;
2021-12-11 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;455.2790715843461;0.0;;
2021-12-11 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;455.2790715843461;0.0;;
2021-12-11 02:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;88.55303869971038;100.32307158434611;0.0;1.0;354.956;88.55303869971038;;0.8826787029268723
2021-12-11 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;39.19999999999999;0.0;1.0;315.75600000000003;28.0;;0.7142857142857145
2021-12-11 04:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;93.43600000000002;105.25200000000001;0.0;1.0;210.50400000000002;93.43600000000004;;0.887736100026603
2021-12-11 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;210.50400000000002;0.0;;
2021-12-11 06:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;93.43599999999999;105.25200000000001;0.0;1.0;105.25200000000001;93.43599999999998;;0.8877361000266026
2021-12-11 07:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;93.43599999999999;105.25200000000001;0.0;1.0;0.0;93.43599999999998;;0.8877361000266026
2021-12-11 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-11 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-11 10:00:00;20.245659124999975;0.0;1.0;1.0;0.0;0.0;0.0;20.245659124999975;14.540248971648097;0.0;0.0;1.0;0.0;14.540248971648097;0.0;0.7181909406789004;
2021-12-11 11:00:00;75.70848725000002;0.0;1.0;1.0;0.0;0.0;0.0;75.70848725000002;61.920259007419205;0.0;0.0;1.0;0.0;76.4605079790673;0.0;0.8178773775118481;
2021-12-11 12:00:00;105.90990000000001;0.0;1.0;0.0;0.0;1.0;0.0;105.90990000000001;87.72030000002144;0.0;0.0;1.0;0.0;164.18080797908874;0.0;0.8282540159137288;
2021-12-11 13:00:00;105.90990000000001;0.0;1.0;0.0;0.0;1.0;0.0;105.90990000000001;87.72030000002144;0.0;0.0;1.0;0.0;251.90110797911018;0.0;0.8282540159137288;
