datetime;(('bus_gen', 'storage'), 'flow');(('storage', '0'), 'delta');(('storage', '0'), 'delta_out');(('storage', '1'), 'delta');(('storage', '1'), 'delta_out');P_in;P_in_stor;P_out;P_out_stor;(('storage', 'None'), 'Y_p_in');(('storage', 'None'), 'Y_p_out');soc;(('storage', 'bus_dem'), 'flow');eta_in;eta_out
2021-12-11 05:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;181.523053;210.46668849920232;0.0;1.0;97.46232110879217;181.523053;;0.8624787812950646
2021-12-11 06:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;82.06363084568828;97.46232110879217;0.0;1.0;0.0;82.0636308456883;;0.8420036575374075
2021-12-11 07:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-11 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-11 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-11 10:00:00;20.245659124999975;0.0;1.0;1.0;0.0;20.245659124999975;15.378822201398604;0.0;0.0;1.0;0.0;15.378822201398604;0.0;0.7596108433144739;
2021-12-11 11:00:00;75.70848725000002;0.0;1.0;1.0;0.0;75.70848725000002;60.87980472514723;0.0;0.0;1.0;0.0;76.25862692654583;0.0;0.8041344760213421;
2021-12-11 12:00:00;120.12357924999998;0.0;1.0;1.0;0.0;120.12357924999998;97.31736828263458;0.0;0.0;1.0;0.0;173.5759952091804;0.0;0.8101437610354472;
2021-12-11 13:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000006;0.0;0.0;1.0;0.0;278.4205952091805;0.0;0.8108706345302511;
2021-12-11 14:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000004;0.0;0.0;1.0;0.0;383.26519520918055;0.0;0.810870634530251;
2021-12-11 15:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000006;0.0;0.0;1.0;0.0;488.1097952091806;0.0;0.8108706345302511;
2021-12-11 16:00:00;106.75972637499996;0.0;1.0;1.0;0.0;106.75972637499996;86.3538372714701;0.0;0.0;1.0;0.0;574.4636324806507;0.0;0.8088615454871724;
2021-12-11 17:00:00;68.86724237499993;0.0;1.0;1.0;0.0;68.86724237499993;55.267336446456056;0.0;0.0;1.0;0.0;629.7309689271068;0.0;0.8025199578271354;
2021-12-11 18:00:00;15.9;0.0;1.0;1.0;0.0;15.9;11.813699999999999;0.0;0.0;1.0;0.0;641.5446689271068;0.0;0.7429999999999999;
2021-12-11 19:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;42.79444012500002;52.845230448042116;0.0;1.0;588.6994384790647;42.79444012500002;;0.8098070490406108
2021-12-11 20:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;59.4243651283406;71.73991246053959;0.0;1.0;516.9595260185251;59.42436512834058;;0.8283306055193037
2021-12-11 21:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;71.43400962500029;85.3850981003992;0.0;1.0;431.57442791812593;71.4340096250003;;0.8366097974263065
2021-12-11 22:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;49.20094537500003;60.12420972701239;0.0;1.0;371.45021819111355;49.20094537500003;;0.8183216976720644
2021-12-11 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;28.0;36.03599999999999;0.0;1.0;335.41421819111355;28.0;;0.7770007770007773
2021-12-12 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;335.41421819111355;0.0;;
2021-12-12 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;335.41421819111355;0.0;;
2021-12-12 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;335.41421819111355;0.0;;
2021-12-12 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;335.41421819111355;0.0;;
2021-12-12 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;335.41421819111355;0.0;;
2021-12-12 05:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;43.325778875000026;53.44892990670781;0.0;1.0;281.96528828440574;43.325778875000026;;0.8106014273928928
2021-12-12 06:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;62.90356200000015;75.69292599100818;0.0;1.0;206.27236229339758;62.903562000000164;;0.831036205516387
2021-12-12 07:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;61.769179500000234;74.4040568822338;0.0;1.0;131.8683054111638;61.769179500000234;;0.8301856389063306
2021-12-12 08:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;35.92091812500003;45.03563344325604;0.0;1.0;86.83267196790776;35.920918125000014;;0.7976110332778962
2021-12-12 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86.83267196790776;0.0;;
2021-12-12 10:00:00;62.7404985;0.0;1.0;1.0;0.0;62.7404985;50.24103549123667;0.0;0.0;1.0;0.0;137.07370745914443;0.0;0.8007752040930416;
2021-12-12 11:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000006;0.0;0.0;1.0;0.0;241.9183074591445;0.0;0.8108706345302511;
2021-12-12 12:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000006;0.0;0.0;1.0;0.0;346.76290745914457;0.0;0.8108706345302511;
2021-12-12 13:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000004;0.0;0.0;1.0;0.0;451.6075074591446;0.0;0.810870634530251;
2021-12-12 14:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000004;0.0;0.0;1.0;0.0;556.4521074591446;0.0;0.810870634530251;
2021-12-12 15:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000006;0.0;0.0;1.0;0.0;661.2967074591446;0.0;0.8108706345302511;
2021-12-12 16:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000004;0.0;0.0;1.0;0.0;766.1413074591446;0.0;0.810870634530251;
2021-12-12 17:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000004;0.0;0.0;1.0;0.0;870.9859074591446;0.0;0.810870634530251;
2021-12-12 18:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000004;0.0;0.0;1.0;0.0;975.8305074591447;0.0;0.810870634530251;
2021-12-12 19:00:00;65.49016174999997;0.0;1.0;1.0;0.0;65.49016174999997;52.49682344352914;0.0;0.0;1.0;0.0;1028.3273309026738;0.0;0.8015986224607112;
2021-12-12 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1028.3273309026738;0.0;;
2021-12-12 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1028.3273309026738;0.0;;
