datetime;(('bus_gen', 'storage'), 'flow');(('storage', '0'), 'delta');(('storage', '0'), 'delta_out');(('storage', '1'), 'delta');(('storage', '1'), 'delta_out');(('storage', '2'), 'delta');(('storage', '2'), 'delta_out');(('storage', '3'), 'delta');(('storage', '3'), 'delta_out');(('storage', '4'), 'delta');(('storage', '4'), 'delta_out');(('storage', '5'), 'delta');(('storage', '5'), 'delta_out');(('storage', '6'), 'delta');(('storage', '6'), 'delta_out');P_in;P_in_stor;P_out;P_out_stor;(('storage', 'None'), 'Y_p_in');(('storage', 'None'), 'Y_p_out');soc;(('storage', 'bus_dem'), 'flow');eta_in;eta_out
2021-12-11 07:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.51999999999977;105.33599999999976;0.0;1.0;106.100725340998;93.51999999999975;;0.8878256246677297
2021-12-11 08:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.52000000000005;105.33600000000004;0.0;1.0;0.7647253409979555;93.52000000000004;;0.8878256246677301
2021-12-11 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7647253409979555;0.0;;
2021-12-11 10:00:00;20.245659124999978;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.245659124999978;14.405942087266876;0.0;0.0;1.0;0.0;15.170667428264831;0.0;0.711557079881779;
2021-12-11 11:00:00;75.70848725;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;75.70848725;60.52657481417475;0.0;0.0;1.0;0.0;75.69724224243959;0.0;0.7994688179980078;
2021-12-11 12:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;165.81844224246157;0.0;0.8500299940011967;
2021-12-11 13:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;255.93964224248356;0.0;0.8500299940011967;
2021-12-11 14:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;346.06084224250554;0.0;0.8500299940011967;
2021-12-11 15:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;436.18204224252753;0.0;0.8500299940011967;
2021-12-11 16:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;526.3032422425495;0.0;0.8500299940011967;
2021-12-11 17:00:00;68.86724237500145;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;68.86724237500145;53.84739438087499;0.0;0.0;1.0;0.0;580.1506366234245;0.0;0.781901416752842;
2021-12-11 18:00:00;15.900000000000007;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.900000000000007;10.764300000000002;0.0;0.0;1.0;0.0;590.9149366234245;0.0;0.6769999999999998;
2021-12-11 19:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;590.9149366234245;0.0;;
2021-12-11 20:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.94634987500004;87.59712752339746;0.0;1.0;503.31780910002703;75.94634987500004;;0.8669958938404063
2021-12-11 21:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.43400962500007;83.04236356164536;0.0;1.0;420.2754455383817;71.43400962500007;;0.8602116625928165
2021-12-11 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;420.2754455383817;0.0;;
2021-12-11 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;420.2754455383817;0.0;;
2021-12-12 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;420.2754455383817;0.0;;
2021-12-12 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;420.2754455383817;0.0;;
2021-12-12 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;420.2754455383817;0.0;;
2021-12-12 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;420.2754455383817;0.0;;
2021-12-12 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;420.2754455383817;0.0;;
2021-12-12 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;420.2754455383817;0.0;;
2021-12-12 06:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.90356200000006;74.4317151470086;0.0;1.0;345.8437303913731;62.90356200000005;;0.8451177280512814
2021-12-12 07:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.76917950000001;73.28666751239317;0.0;1.0;272.5570628789799;61.76917950000001;;0.8428433383132684
2021-12-12 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;272.5570628789799;0.0;;
2021-12-12 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;272.5570628789799;0.0;;
2021-12-12 10:00:00;62.74049850000013;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;62.74049850000013;48.01372036956525;0.0;0.0;1.0;0.0;320.5707832485451;0.0;0.7652747669763119;
2021-12-12 11:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;410.6919832485671;0.0;0.8500299940011967;
2021-12-12 12:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;500.8131832485891;0.0;0.8500299940011967;
2021-12-12 13:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;590.9343832486111;0.0;0.8500299940011967;
2021-12-12 14:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;681.0555832486331;0.0;0.8500299940011967;
2021-12-12 15:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;771.176783248655;0.0;0.8500299940011967;
2021-12-12 16:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;861.297983248677;0.0;0.8500299940011967;
2021-12-12 17:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;951.419183248699;0.0;0.8500299940011967;
2021-12-12 18:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;1041.540383248721;0.0;0.8500299940011967;
2021-12-12 19:00:00;65.49016175000023;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;65.49016175000023;50.550314500776864;0.0;0.0;1.0;0.0;1092.0906977494978;0.0;0.7718764643420153;
2021-12-12 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1092.0906977494978;0.0;;
2021-12-12 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1092.0906977494978;0.0;;
2021-12-12 22:00:00;24.570352874999987;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.570352874999987;18.03001528802446;0.0;0.0;1.0;0.0;1110.1207130375224;0.0;0.7338118170199243;
2021-12-12 23:00:00;51.7835644999999;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.7835644999999;44.377408015603734;0.0;0.0;1.0;0.0;1154.4981210531262;0.0;0.856978627178201;
2021-12-13 00:00:00;51.957115499999986;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.957115499999986;44.550488049525086;0.0;0.0;1.0;0.0;1199.0486091026512;0.0;0.8574472932302236;
2021-12-13 01:00:00;38.348532625;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.348532625;30.97883484311398;0.0;0.0;1.0;0.0;1230.027443945765;0.0;0.8078232131082481;
2021-12-13 02:00:00;15.900000000000006;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.900000000000006;10.76429999999999;0.0;0.0;1.0;0.0;1240.7917439457651;0.0;0.6769999999999992;
2021-12-13 03:00:00;15.899999999999974;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.899999999999974;10.76429999999997;0.0;0.0;1.0;0.0;1251.5560439457652;0.0;0.6769999999999993;
2021-12-13 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1251.5560439457652;0.0;;
2021-12-13 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1251.5560439457652;0.0;;
2021-12-13 06:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1251.5560439457652;0.0;;
2021-12-13 07:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1251.5560439457652;0.0;;
2021-12-13 08:00:00;27.720296374999975;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.720296374999975;20.66965325597317;0.0;0.0;1.0;0.0;1272.2256972017383;0.0;0.7456505145671694;
2021-12-13 09:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;1362.3468972017604;0.0;0.8500299940011967;
2021-12-13 10:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;1452.4680972017823;0.0;0.8500299940011967;
2021-12-13 11:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;1542.5892972018041;0.0;0.8500299940011967;
2021-12-13 12:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;1632.710497201826;0.0;0.8500299940011967;
2021-12-13 13:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;1722.8316972018479;0.0;0.8500299940011967;
2021-12-13 14:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;1812.9528972018697;0.0;0.8500299940011967;
2021-12-13 15:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;1903.0740972018916;0.0;0.8500299940011967;
2021-12-13 16:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;1993.1952972019135;0.0;0.8500299940011967;
2021-12-13 17:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;2083.3164972019354;0.0;0.8500299940011967;
2021-12-13 18:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;2173.4376972019572;0.0;0.8500299940011967;
2021-12-13 19:00:00;71.01680549999998;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;71.01680549999998;55.946035816310655;0.0;0.0;1.0;0.0;2229.383733018268;0.0;0.7877858687449786;
2021-12-13 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2229.383733018268;0.0;;
2021-12-13 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2229.383733018268;0.0;;
2021-12-13 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2229.383733018268;0.0;;
2021-12-13 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2229.383733018268;0.0;;
2021-12-14 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2229.383733018268;0.0;;
2021-12-14 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2229.383733018268;0.0;;
2021-12-14 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2229.383733018268;0.0;;
2021-12-14 03:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.9062595;91.5942670679487;0.0;1.0;2137.789465950319;79.9062595;;0.8723936776602185
2021-12-14 04:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.52000000000002;105.336;0.0;1.0;2032.453465950319;93.52000000000004;;0.8878256246677302
2021-12-14 05:00:00;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;151.31199999999993;174.2999999999999;0.0;1.0;1858.153465950319;151.31199999999993;;0.8681124497991969
2021-12-14 06:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.52000000000002;105.336;0.0;1.0;1752.817465950319;93.52000000000004;;0.8878256246677302
2021-12-14 07:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.5200000000001;105.33600000000008;0.0;1.0;1647.481465950319;93.5200000000001;;0.8878256246677302
2021-12-14 08:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.32621825000004;85.96176389166669;0.0;1.0;1561.5197020586525;74.32621825000004;;0.8646427770336315
2021-12-14 09:00:00;15.899999999999999;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.899999999999999;10.764299999999995;0.0;0.0;1.0;0.0;1572.2840020586525;0.0;0.6769999999999997;
2021-12-14 10:00:00;82.06956199999993;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;82.06956199999993;66.7369600264077;0.0;0.0;1.0;0.0;1639.02096208506;0.0;0.8131755354854673;
2021-12-14 11:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;1729.142162085082;0.0;0.8500299940011967;
2021-12-14 12:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;1819.2633620851038;0.0;0.8500299940011967;
2021-12-14 13:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;1909.3845620851257;0.0;0.8500299940011967;
2021-12-14 14:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;1999.5057620851476;0.0;0.8500299940011967;
2021-12-14 15:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;2089.6269620851695;0.0;0.8500299940011967;
2021-12-14 16:00:00;88.09550149999997;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;88.09550149999997;72.62014911495145;0.0;0.0;1.0;0.0;2162.247111200121;0.0;0.8243343630315956;
2021-12-14 17:00:00;23.096658374999947;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.096658374999947;16.79506616739506;0.0;0.0;1.0;0.0;2179.0421773675157;0.0;0.7271643323769384;
2021-12-14 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2179.0421773675157;0.0;;
2021-12-14 19:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.52000000000002;105.336;0.0;1.0;2073.706177367516;93.52000000000004;;0.8878256246677302
2021-12-14 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2073.706177367516;0.0;;
2021-12-14 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2073.706177367516;0.0;;
2021-12-14 22:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.52000000000002;105.336;0.0;1.0;1968.370177367516;93.52000000000004;;0.8878256246677302
2021-12-14 23:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.36626056208243;104.17141343916182;0.0;1.0;1864.198763928354;92.36626056208243;;0.8866756964570339
2021-12-15 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1864.198763928354;0.0;;
2021-12-15 01:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.52000000000002;105.33599999999998;0.0;1.0;1758.862763928354;93.52000000000002;;0.8878256246677303
2021-12-15 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1758.862763928354;0.0;;
2021-12-15 03:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.52000000000002;105.33599999999998;0.0;1.0;1653.526763928354;93.52000000000004;;0.8878256246677303
2021-12-15 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1653.526763928354;0.0;;
2021-12-15 05:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.52000000000002;105.336;0.0;1.0;1548.190763928354;93.52000000000004;;0.8878256246677302
2021-12-15 06:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.52000000000002;105.336;0.0;1.0;1442.854763928354;93.52000000000004;;0.8878256246677302
2021-12-15 07:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.52000000000045;105.33600000000044;0.0;1.0;1337.5187639283536;93.52000000000044;;0.8878256246677305
2021-12-15 08:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.52000000000007;105.33600000000006;0.0;1.0;1232.1827639283536;93.52000000000007;;0.8878256246677301
2021-12-15 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1232.1827639283536;0.0;;
2021-12-15 10:00:00;60.73801124999999;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;60.73801124999999;46.18536244565217;0.0;0.0;1.0;0.0;1278.3681263740057;0.0;0.7604029419987335;
2021-12-15 11:00:00;98.76235862499999;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;98.76235862499999;83.03431564398058;0.0;0.0;1.0;0.0;1361.4024420179862;0.0;0.840748609085586;
2021-12-15 12:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;1451.523642018008;0.0;0.8500299940011967;
2021-12-15 13:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;1541.64484201803;0.0;0.8500299940011967;
2021-12-15 14:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;1631.7660420180518;0.0;0.8500299940011967;
2021-12-15 15:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;1721.8872420180737;0.0;0.8500299940011967;
2021-12-15 16:00:00;106.02120000002624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;106.02120000002624;90.12120000002199;0.0;0.0;1.0;0.0;1812.0084420180956;0.0;0.8500299940011967;
2021-12-15 17:00:00;50.85308674999993;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.85308674999993;43.44945530698773;0.0;0.0;1.0;0.0;1855.4578973250834;0.0;0.8544113658348927;
2021-12-15 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1855.4578973250834;0.0;;
2021-12-15 19:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.51999999999992;105.33599999999115;0.0;1.0;1750.1218973250923;93.51999999999992;;0.8878256246678039
